t,x_data,x_fit,y_data,y_fit
9.602401601067378,75.18191,63.317968023129374,55.68387,46.82552685066884
9.638425617078052,79.86053,63.35144174539913,57.89057,46.83953058132738
9.674449633088726,106.91785,63.384906101519334,65.777115,46.85355081489085
9.710473649099399,80.97552,63.418360882729374,57.84513,46.86758791918988
9.746497665110073,75.69756,63.45180588300536,56.260036,46.88164225723301
9.782521681120746,104.00347,63.48524089906721,66.47797,46.89571418719436
9.818545697131421,85.33286,63.51866573038512,57.3239,46.90980406240202
9.854569713142094,62.00487,63.55208017918588,46.874073,46.92391223132716
9.89059372915277,60.975353,63.58548405045852,46.582985,46.93803903757384
9.926617745163442,64.781975,63.61887715195981,47.3286,46.9521848198695
9.962641761174115,68.08688,63.65225929421919,47.937626,46.966349912056195
9.99866577718479,67.83224,63.6856302905434,47.863464,46.98053464308249
10.034689793195463,105.982315,63.718989957020625,65.85555,46.99473933699605
10.070713809206136,73.884186,63.75233811252438,53.748222,47.00896431293691
10.106737825216811,86.084404,63.785674578716865,57.303146,47.02320988513148
10.142761841227486,74.4463,63.818999180052074,54.66118,47.03747636288715
10.178785857238157,105.78893,63.85231174377839,65.89461,47.051764050587614
10.214809873248832,107.52535,63.88561209994091,65.8685,47.066073247688905
10.250833889259507,73.66033,63.91890008138331,53.366364,47.080404248715965
10.28685790527018,64.37273,63.9521755237494,47.276096,47.094757343260035
10.322881921280853,73.5063,63.985438265484234,53.101463,47.10913281597658
10.358905937291528,63.259483,64.01868814783492,47.117928,47.12353094658395
10.394929953302201,94.03549,64.05192501485104,69.30809,47.13795200986262
10.430953969312874,68.93807,64.08514871338465,48.247204,47.152396275655164
10.466977985323549,91.60011,64.11835909309002,64.34067,47.16686400886674
10.503002001334224,78.77941,64.15155600642294,57.81267,47.18135546946632
10.539026017344895,75.13112,64.18473930863962,55.620747,47.19587091248852
10.57505003335557,66.16168,64.21790885779544,47.517296,47.21041058803603
10.611074049366245,65.39946,64.25106451474309,47.408455,47.22497474128267
10.647098065376918,87.790306,64.28420614313052,57.549076,47.239563612477106
10.683122081387591,72.77513,64.31733360939849,51.87362,47.25417743694711
10.719146097398266,91.200226,64.35044678277787,62.633213,47.26881644510447
10.755170113408939,102.7788,64.38354553528636,67.01567,47.28348086245048
10.791194129419612,76.0424,64.4166297417252,56.58198,47.298170909582055
10.827218145430287,75.27876,64.44969927967529,55.80104,47.312886802198385
10.863242161440962,87.3976,64.48275402949307,57.442387,47.32762875110823
10.899266177451633,102.9538,64.51579387430603,66.93498,47.34239696223775
10.935290193462308,87.94472,64.54881870000806,57.60216,47.35719163663894
10.971314209472983,74.40376,64.58182839525419,54.595406,47.372012970498616
11.007338225483656,73.56321,64.61482285145524,53.199406,47.38686115514801
11.043362241494329,95.13926,64.64780196277212,69.66168,47.40173637707282
11.079386257505003,103.97244,64.68076562610963,66.49064,47.41663881792394
11.115410273515677,65.96929,64.7137137411103,47.48809,47.43156865452865
11.15143428952635,81.25386,64.74664621014749,57.820103,47.44652605890239
11.187458305537024,86.36154,64.77956293831858,57.31073,47.46151119826107
11.2234823215477,92.42379,64.8124638334376,67.19231,47.476524235033885
11.25950633755837,68.11478,64.84534880602772,47.946205,47.49156532687668
11.295530353569045,71.20676,64.87821776931322,49.8056,47.506634626685866
11.33155436957972,108.45938,64.91107063921153,66.43607,47.52173228261274
11.367578385590393,93.277695,64.94390733432459,68.67151,47.53685843807848
11.403602401601066,67.05038,64.9767277759302,47.676136,47.552013231789495
11.439626417611741,79.78789,65.00953188797297,57.88972,47.567196797753375
11.475650433622414,74.87908,65.04231959705497,55.29064,47.58240926529527
11.511674449633087,79.49469,65.07509083242621,57.880463,47.59765075907479
11.547698465643762,89.37785,65.10784552597474,58.54345,47.61292139910339
11.583722481654437,106.95904,65.1405836122165,65.77898,47.628221300762206
11.61974649766511,80.78044,65.17330502828496,57.8599,47.64355057482039
11.655770513675783,98.47919,65.20600971392044,68.99922,47.65890932745386
11.691794529686458,84.019806,65.2386976114592,57.455715,47.674297660264614
11.727818545697131,73.8353,65.27136866582225,53.665348,47.689715670300366
11.763842561707804,80.66119,65.3040228245039,57.867683,47.7051634500747
11.799866577718479,76.77666,65.33666003756011,57.116966,47.72064108758771
11.835890593729152,74.26545,65.36928025759653,54.377274,47.73614866634695
11.871914609739825,69.432274,65.40188343975636,48.48101,47.751686265388926
11.9079386257505,63.283775,65.43446954170787,47.121803,47.767253959300994
11.943962641761175,63.616543,65.46703852363183,47.172565,47.7828518182436
11.979986657771848,72.93113,65.49959034820853,52.12703,47.79847990797303
12.016010673782521,81.7729,65.53212498060473,57.7632,47.81413828986453
12.052034689793196,71.50804,65.56464238846033,50.129574,47.82982702093578
12.088058705803869,93.61654,65.5971425418747,69.01099,47.84554615387084
12.124082721814542,90.27472,65.629625413393,59.875393,47.861295737044436
12.160106737825217,84.668304,65.66209097799208,57.37953,47.87707581454664
12.19613075383589,65.262024,65.69453921306636,47.390335,47.89288642620793
12.232154769846563,101.74204,65.72697009841329,67.508316,47.90872760762463
12.268178785857238,99.37213,65.7593836162188,68.62584,47.924599390184675
12.304202801867913,73.00548,65.7917797510424,52.24997,47.94050180109379
12.340226817878586,92.74753,65.82415848980214,67.887184,47.95643486340199
12.376250833889259,74.56288,65.85651982175943,54.83807,47.97239859603043
12.412274849899934,108.43132,65.88886373850353,66.40654,47.98839301379859
12.448298865910607,76.15849,65.92119023393596,56.679646,48.004418127451835
12.48432288192128,73.49158,65.95349930425468,53.07614,48.020473943689225
12.520346897931955,108.5905,65.98579094793813,66.59001,48.03656046519175
12.556370913942628,93.21804,66.01806516572898,68.60042,48.05267769065078
12.5923949299533,90.96892,66.05032196061791,61.76042,48.06882561479693
12.628418945963976,88.533585,66.0825613378269,57.875877,48.085004228429106
12.66444296197465,106.84482,66.11478330479271,65.77513,48.10121351844399
12.700466977985323,75.996254,66.14698787114992,56.541702,48.11745346786569
12.736490993995996,108.8618,66.17917504871394,67.01758,48.13372405587577
12.772515010006671,94.893555,66.21134485146382,69.6239,48.15002525784353
12.808539026017344,109.11921,66.2434972955249,67.65021,48.166357045356534
12.844563042028017,62.290203,66.27563239915135,46.9384,48.182719386251456
12.880587058038692,108.11298,66.30775018270846,66.13849,48.19911224464515
12.916611074049365,68.867386,66.33985066865495,48.21734,48.215535580966005
12.952635090060038,92.12111,66.37193388152494,66.33725,48.23198935198552
12.988659106070713,68.91644,66.40399984790993,48.237976,48.2484735108502
13.024683122081388,96.1428,66.43604859644059,69.64946,48.26498800711356
13.060707138092061,81.79806,66.46808015776841,57.760162,48.2815327867685
13.096731154102734,90.74434,66.50009456454721,61.036118,48.29810779227985
13.132755170113409,71.67781,66.53209185141462,50.327328,48.31471296261709
13.168779186124082,85.39762,66.56407205497322,57.320107,48.331348233287365
13.204803202134755,95.05159,66.59603521377186,69.650406,48.3480135363687
13.24082721814543,89.69113,66.62798136828658,58.91278,48.36470880054337
13.276851234156105,86.577896,66.65991056090161,57.323666,48.3814339511315
13.312875250166776,108.88264,66.69182283589015,67.05848,48.398188910124865
13.348899266177451,90.68565,66.72371823939514,60.866447,48.414973596220904
13.384923282188126,97.15971,66.7555968194098,69.44433,48.431787924856806
13.420947298198799,66.14101,66.78745862575818,47.514088,48.44863180824393
13.456971314209472,108.9283,66.81930371007559,67.15332,48.465505155402255
13.492995330220147,65.798256,66.85113212578888,47.46324,48.48240787219508
13.52901934623082,78.87851,66.8829439280967,57.82636,48.499339861363886
13.565043362241493,60.722965,66.91473917394961,46.49486,48.516301022563255
13.601067378252168,89.374695,66.94651792203022,58.540127,48.53329125239606
13.637091394262843,64.84805,66.97828023273307,47.33703,48.55031044444874
13.673115410273514,62.297134,67.01002616814455,46.939888,48.56735848932668
13.709139426284189,72.50768,67.0417557920228,51.456062,48.584435274689795
13.745163442294864,75.22398,67.07346916977738,55.73528,48.60154068528818
13.781187458305537,92.5421,67.10516636844898,67.46969,48.6186746029979
13.81721147431621,91.76163,67.13684745668908,65.02105,48.635836906856916
13.853235490326885,69.87601,67.16851250473945,48.73332,48.65302747310108
13.889259506337558,90.026215,67.20016158441173,59.413406,48.67024617520027
13.92528352234823,91.29399,67.23179476906675,63.01921,48.687492883894585
13.961307538358906,67.267746,67.26341213359406,47.722847,48.70476746723069
13.99733155436958,66.251755,67.29501375439119,47.531487,48.72206979059818
14.033355570380253,88.24255,67.32659970934294,57.725243,48.73939971676607
14.069379586390927,62.820454,67.35817007780071,47.043148,48.75675710591939
14.105403602401601,62.73942,67.3897249405616,47.02825,48.77414181569575
14.141427618412274,68.796814,67.4212643798477,48.188347,48.79155370122207
14.177451634422948,92.12008,67.45278847928512,66.33395,48.808992615151375
14.213475650433622,64.82164,67.48429732388317,47.33366,48.82645840769951
14.249499666444295,59.841995,67.51579100001341,46.123955,48.843950926682105
14.28552368245497,77.25728,67.54726959538873,57.37197,48.86147001755142
14.321547698465643,79.44801,67.57873319904232,57.878082,48.879015523433324
14.357571714476316,76.39547,67.61018190130675,56.863194,48.896587285164266
14.393595730486991,87.33865,67.6416157937929,57.429527,48.91418514132831
14.429619746497664,62.4294,67.67303496936898,46.967644,48.93180892829415
14.46564376250834,91.37279,67.70443952213951,63.354008,48.949458480252204
14.501667778519012,91.049194,67.73582954742416,62.049133,48.96713362925166
14.537691794529685,90.173035,67.7672051417369,59.67565,48.98483420523758
14.57371581054036,73.6677,67.79856640276473,53.379017,49.00256003608801
14.609739826551033,77.249405,67.8299134293468,57.368324,49.02031094765105
14.645763842561708,80.15135,67.8612463214533,57.888752,49.038086763781926
14.681787858572381,83.94881,67.89256518016431,57.46496,49.05588730638016
14.717811874583054,108.97946,67.92387010764898,67.269,49.07371239542652
14.753835890593729,90.77887,67.95516120714429,61.139618,49.09156184902018
14.789859906604402,96.19858,67.98643858293414,69.64244,49.10943548341567
14.825883922615077,108.233795,68.01770234032838,66.22717,49.127333113059926
14.86190793862575,107.11398,68.0489525856417,65.79105,49.14525455062924
14.897931954636423,95.94585,68.08018942617281,69.66956,49.163199607066176
14.933955970647098,69.41282,68.11141297018341,48.47092,49.18116809161651
14.969979986657771,103.511894,68.14262332687733,66.6853,49.199159811866046
15.006004002668446,90.42824,68.17382060637959,60.208614,49.2171745737774
15.042028018679119,95.237015,68.20500491971563,69.67156,49.23521218172676
15.078052034689792,99.81618,68.2361763787904,68.426125,49.25327243854058
15.114076050700467,70.455025,68.26733509636763,49.13498,49.27135514553217
15.15010006671114,101.509,68.29848118604907,67.62091,49.2894601025383
15.186124082721815,63.73288,68.3296147622538,47.189407,49.30758710795563
15.222148098732488,92.998146,68.36073594019751,68.30362,49.32573595877712
15.25817211474316,80.008644,68.391844835872,57.890663,49.34390645062843
15.294196130753836,86.428856,68.42294156602446,57.31406,49.36209837780405
15.330220146764509,100.82977,68.4540262481371,67.948814,49.38031153330354
15.366244162775184,96.847244,68.48509900040652,69.52318,49.39854570886758
15.402268178785857,74.652145,68.51615994172349,54.969982,49.41680069501388
15.43829219479653,61.066086,68.5472091916524,46.612896,49.43507628107313
15.474316210807205,92.36841,68.57824687041112,67.052155,49.453372255224686
15.510340226817878,88.572655,68.60927309885066,57.898685,49.47168840453229
15.546364242828552,77.57456,68.64028799843507,57.50553,49.490024514979545
15.582388258839226,70.86509,68.67129169122128,49.477745,49.508380371505424
15.618412274849899,73.710464,68.70228429983908,53.452335,49.5267557580395
15.654436290860573,91.25897,68.73326594747114,62.87323,49.545150457537176
15.690460306871246,102.26785,68.76423675783316,67.256035,49.56356425201472
15.726484322881921,86.29464,68.79519685515399,57.30802,49.58199692258424
15.762508338892594,66.691666,68.82614636415592,47.606483,49.6004482494884
15.798532354903267,67.401405,68.85708541003495,47.75348,49.61891801213516
15.834556370913942,89.673546,68.8880141184413,58.889763,49.63740598913222
15.870580386924615,75.80003,68.91893261545982,56.360825,49.65591195832145
15.90660440293529,89.972694,68.9498410275906,59.32484,49.67443569681307
15.942628418945963,107.98245,68.98073948172961,66.0575,49.69297698101976
15.978652434956636,60.397987,69.0116281051495,46.370056,49.71153558669055
16.01467645096731,90.2498,69.04250702548036,59.824986,49.7301112889446
16.050700466977986,76.785515,69.07337637069074,57.122295,49.74870386230479
16.086724482988657,103.911285,69.10423626906858,66.51577,49.767313080731135
16.122748498999332,74.90802,69.13508684920242,55.329956,49.785938717654126
16.158772515010007,92.933075,69.16592823996255,68.20419,49.80458054600774
16.19479653102068,70.27634,69.19676057048235,49.001396,49.82323833826242
16.230820547031353,87.874054,69.2275839701397,57.57702,49.84191186645781
16.266844563042028,92.40972,69.25839856853851,67.15736,49.8606009022353
16.3028685790527,98.88393,69.28920449549027,68.835434,49.87930521687047
16.338892595063374,78.39067,69.3200018809959,57.743687,49.89802458130522
16.37491661107405,102.309204,69.35079085522744,67.23637,49.91675876617986
16.41094062708472,79.44081,69.38157154851012,57.87769,49.93550754186485
16.4469646430954,85.28304,69.41234409130433,57.327034,49.95427067849251
16.48298865910607,60.90506,69.44310861418774,46.55918,49.97304794598839
16.51901267511674,70.797195,69.47386524783771,49.41732,49.99183911410255
16.55503669112742,73.06592,69.50461412301355,52.350796,50.01064395244054
16.59106070713809,67.66361,69.5353553705391,47.81824,50.029462230494296
16.627084723148766,77.43954,69.56608912128529,57.45182,50.0482937176727
16.66310873915944,94.51079,69.59681550615294,69.52278,50.067138183332034
16.699132755170112,106.62866,69.62753465605556,65.7784,50.085995396806155
16.735156771180787,88.09761,69.65824670190243,57.66174,50.1048651274365
16.77118078719146,89.39226,69.68895177458154,58.558678,50.12374714460184
16.807204803202133,61.616455,69.71965000494298,46.775974,50.142641217747865
16.843228819212808,106.319016,69.75034152378221,65.804054,50.161547116416465
16.879252835223483,62.7649,69.78102646182356,47.032974,50.18046461027488
16.915276851234154,64.595535,69.81170494970381,47.3048,50.19939346914457
16.95130086724483,104.239914,69.84237711795598,66.38359,50.21833346302988
16.987324883255503,99.524216,69.87304309699314,68.55829,50.23728436214643
17.023348899266175,90.66366,69.90370301709245,60.804863,50.25624593694938
17.059372915276853,72.28844,69.9343570083793,51.132133,50.275217958161306
17.095396931287524,94.44414,69.96500520081146,69.499176,50.2942001968
17.131420947298196,68.64038,69.99564772416367,48.1269,50.31319242420592
17.167444963308874,92.69243,70.02628470801201,67.78257,50.33219441206946
17.203468979319545,94.68503,70.05691628171864,69.57575,50.35120593245793
17.23949299533022,70.26659,70.08754257441663,48.994358,50.37022675784237
17.275517011340895,104.274055,70.11816371499482,66.370285,50.38925666112403
17.311541027351566,79.4138,70.14877983208302,57.876167,50.40829541566066
17.34756504336224,81.50524,70.17939105403715,57.79402,50.42734279529255
17.383589059372916,93.096344,70.20999750892467,68.44329,50.4463985743683
17.419613075383587,77.229965,70.24059932451001,57.35925,50.46546252777035
17.455637091394262,65.51477,70.27119662824033,47.42392,50.484534430940236
17.491661107404937,69.378174,70.30178954723125,48.45314,50.50361405990366
17.52768512341561,87.4516,70.33237820825278,57.454853,50.52270119129522
17.563709139426283,81.048904,70.36296273771545,57.83896,50.54179560238293
17.599733155436958,88.20528,70.39354326165657,57.70822,50.56089707109248
17.63575717144763,83.776,70.42411990572653,57.488,50.58000537603121
17.671781187458304,83.94396,70.45469279517538,57.46559,50.59912029651186
17.70780520346898,65.93984,70.48526205483952,47.48374,50.61824161257608
17.74382921947965,70.21596,70.5158278091285,48.95827,50.63736910501754
17.77985323549033,82.9376,70.54639018201202,57.606106,50.65650255540498
17.815877251501,89.321144,70.576949297007,58.485,50.67564174610481
17.85190126751167,62.5077,70.60750527716499,46.98352,50.69478646030358
17.88792528352235,73.66999,70.63805824505945,53.382942,50.71393648203012
17.92394929953302,64.68513,70.6686083227734,47.31625,50.73309159617739
17.959973315543696,87.32826,70.69915563188718,57.427334,50.75225158852409
17.99599733155437,65.08573,70.72970029346628,47.367462,50.77141624575605
18.032021347565042,91.49481,70.76024242804942,63.88324,50.79058535548725
18.068045363575717,75.22975,70.79078215563679,55.742268,50.80975870628066
18.10406937958639,71.975784,70.82131959567826,50.701736,50.82893608766874
18.140093395597063,76.896385,70.85185486706202,57.1869,50.84811729017367
18.176117411607738,102.75618,70.88238808810317,67.02618,50.8673021053274
18.212141427618413,74.49072,70.9129193765326,54.72918,50.8864903256913
18.248165443629084,85.680405,70.94344884948588,57.30765,50.905681744875615
18.28418945963976,108.2257,70.9739766234924,66.22078,50.924876157558636
18.320213475650434,75.2616,71.00450281446476,55.78057,50.94407335950554
18.356237491661105,96.17354,71.03502753768802,69.64566,50.96327314758703
18.39226150767178,75.10692,71.06555090780952,55.590275,50.98247531979767
18.428285523682455,86.42436,71.09607303882845,57.31382,51.0016796752739
18.464309539693126,82.18588,71.12659404408582,57.71076,51.02088601431184
18.500333555703804,85.36704,71.1571140362546,57.321854,51.04009413838481
18.536357571714476,92.37315,71.18763312732983,67.064415,51.05930385016047
18.572381587725147,97.39812,71.21815142861911,69.37628,51.078514953517846
18.608405603735825,86.3952,71.24866905073307,57.31232,51.097727253563974
18.644429619746496,88.03941,71.27918610357611,57.6382,51.11694055665023
18.68045363575717,81.61376,71.30970269633724,57.781876,51.13615467038851
18.716477651767846,109.1712,71.3402189374811,67.82467,51.15536940366701
18.752501667778517,94.671165,71.37073493473915,69.571976,51.17458456666579
18.788525683789192,105.836685,71.40125079510096,65.88438,51.19379997087207
18.824549699799867,60.13468,71.43176662480577,46.258873,51.213015429095165
18.86057371581054,106.91206,71.46228252933409,65.7769,51.23223075548125
18.896597731821213,78.7502,71.49279861339951,57.80835,51.25144576552776
18.932621747831888,90.17346,71.52331498094068,59.676453,51.27066027609758
18.96864576384256,75.03909,71.55383173511343,55.503464,51.289874105432894
19.004669779853234,63.017246,71.58434897828307,47.07784,51.30908707316879
19.04069379586391,87.971695,71.61486681201677,57.612152,51.328299000346604
19.07671781187458,83.36291,71.64538533707622,57.545387,51.347509709426944
19.112741827885255,76.465996,71.67590465341036,56.913887,51.36671902430246
19.14876584389593,98.47157,71.70642486014826,69.0022,51.38592677031034
19.1847898599066,63.293552,71.73694605559226,47.123356,51.405132774244535
19.22081387591728,91.36345,71.76746833721114,63.313972,51.42433686436766
19.25683789192795,67.70365,71.79799180163349,47.828712,51.44353887042271
19.292861907938622,108.97833,71.82851654464129,67.26634,51.462738623644405
19.3288859239493,76.536995,71.85904266116357,56.963158,51.48193595677033
19.364909939959972,89.993866,71.88957024527028,59.35945,51.501130704051754
19.400933955970647,90.68078,71.92009939016629,60.852715,51.520322701264206
19.43695797198132,84.48042,71.95063018818551,57.39982,51.539511785717764
19.472981987991993,104.75719,71.98116273078527,66.192154,51.55869779626709
19.509006004002668,75.93179,72.01169710854074,56.48401,51.577880573321146
19.545030020013343,74.25791,72.04223341113958,54.3652,51.59705995885271
19.581054036024014,95.47139,72.07277172737666,69.68443,51.616235796407544
19.61707805203469,66.915474,72.10331214514906,47.648926,51.635407931113384
19.653102068045364,64.950615,72.13385475145108,47.35013,51.65457620968855
19.689126084056035,99.93589,72.16439963236957,68.37108,51.67374048045039
19.72515010006671,69.47873,72.19494687307919,48.505417,51.69290059332339
19.761174116077385,70.85028,72.22549655783803,49.464436,51.71205639984705
19.797198132088056,107.775665,72.25604876998324,65.95579,51.7312077531835
19.83322214809873,93.13153,72.28660359192698,68.49046,51.75035450812482
19.869246164109406,96.121155,72.31716110515221,69.65203,51.76949652110012
19.905270180120077,87.57619,72.34772139020902,57.48619,51.788633650182355
19.941294196130755,90.154015,72.37828452671077,59.639984,51.80776575509487
19.977318212141427,108.58771,72.40885059333063,66.58643,51.8268926972177
20.0133422281521,92.21913,72.43941966779803,66.63875,51.8460143395936
20.049366244162776,91.19661,72.46999182689554,62.61863,51.865130546933806
20.085390260173448,99.95255,72.50056714645558,68.36338,51.88424118562355
20.121414276184122,60.347546,72.53114570135757,46.349476,51.90334612372735
20.157438292194797,89.694115,72.561727565525,58.916718,51.922445230993986
20.19346230820547,64.39439,72.59231281192278,47.278908,51.941538378861246
20.229486324216143,63.84976,72.62290151255465,47.205925,51.96062544046044
20.265510340226818,86.998276,72.65349373846081,57.36927,51.97970629062064
20.30153435623749,61.12748,72.68408955971563,46.632626,51.9987808058727
20.337558372248164,89.4724,72.71468904542553,58.646294,52.01784886445296
20.37358238825884,85.695496,72.74529226372695,57.30719,52.03691034630679
20.40960640426951,71.49108,72.7758992817846,50.110435,52.05596513309181
20.445630420280185,91.66434,72.80651016578967,64.61559,52.07501310818093
20.48165443629086,94.34387,72.83712498095825,69.45993,52.09405415666511
20.51767845230153,97.142685,72.86774379152997,69.44894,52.11308816535584
20.55370246831221,87.99004,72.89836666076664,57.61907,52.13211502278752
20.58972648432288,62.495224,72.92899365095114,46.981018,52.151134619219384
20.625750500333552,85.49915,72.95962482338632,57.314842,52.170146846637415
20.66177451634423,80.33759,72.99026023839421,57.883514,52.18915159875586
20.697798532354902,92.62985,73.02089995531516,67.657394,52.20814877101857
20.733822548365577,70.42611,73.0515440325073,49.112743,52.22713826060012
20.76984656437625,84.324425,73.08219252734597,57.417862,52.24611996640665
